requirementConfigurationId,requirementName,requirementTypeId,requirementType,requirementDepartmentId,requirementDepartment,requirementOptionTypeId,requirementOptionType,requirementCourseId,requirementId,requirementCreditAmount,stateCourseId,stateCourseCode,stateCourseName,courseOptionTypeId,courseOptionTypeName
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208548,40004399,1.5,755,06853,"IB Language Ab Initio—Indic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208549,40004399,1.5,756,06859,"Indic Language—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208550,40004399,1.5,757,06861,"Malayo-Poly Lang I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208551,40004399,1.5,758,06862,"Malayo-Poly Lang II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208552,40004399,1.5,759,06863,"Malayo-Poly Lang III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208553,40004399,1.5,760,06864,"Malayo-Poly Lang IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208554,40004399,1.5,761,06865,"Malayo-Poly Lang V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208555,40004399,1.5,762,06866,"Malayo-Poly Lang Native Speak",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208556,40004399,1.5,763,06867,"Malayo-Poly Lang Field Exp",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208557,40004399,1.5,764,06868,"Malayo-Poly Lang Conver & Cult",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208558,40004399,1.5,765,06869,"Malayo-Polynesian Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208559,40004399,1.5,766,06870,"IB Lang A (non-Eng)—Mal-Poly",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208560,40004399,1.5,767,06871,"IB Lang B—Mal-Poly",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208561,40004399,1.5,768,06872,"IB Language A: Language and Literature—Malayo-Polynesian Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208562,40004399,1.5,769,06873,"IB Language Ab Initio—Malayo-Polynesian Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208563,40004399,1.5,770,06879,"Malayo-Poly Lang—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208564,40004399,1.5,771,06997,"For Lang & Lit—Independ Study",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208565,40004399,1.5,772,06999,"For Lang & Lit—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208566,40004399,1.5,1436,24042,"IB Language B—English",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208567,40004399,1.5,1437,24043,"IB Language Ab Initio—English",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208160,40004398,0.5,260,04201,Economics,2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208161,40004398,0.5,261,04202,"Comparative Economics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208162,40004398,0.5,262,04203,"AP Microeconomics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208163,40004398,0.5,263,04204,"AP Macroeconomics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208164,40004398,0.5,264,04205,"AP Economics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208165,40004398,0.5,265,04206,"IB Economics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208166,40004398,0.5,266,04207,"Particular Topics in Economics",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208167,40004398,0.5,267,04247,"Economics—Independent Study",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208168,40004398,0.5,268,04248,"Economics—Workplace Experience",2,Optional
30000254,Economics,1,"Credit Requirement",4,"Social Sciences and History",1,Must,208169,40004398,0.5,269,04249,Economics—Other,2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208146,40004397,0.5,240,04151,"U.S. Government—Comprehensive",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208147,40004397,0.5,241,04152,"Partic Topic U.S. Government",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208148,40004397,0.5,242,04153,"Political Science",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208149,40004397,0.5,243,04154,"Comparative Government",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208150,40004397,0.5,244,04155,"International Relations",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208151,40004397,0.5,245,04156,"U.S. & World Affairs",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208152,40004397,0.5,246,04157,"AP U.S. Govt & Politics",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208153,40004397,0.5,247,04158,"AP Comparative Govt & Politics",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208154,40004397,0.5,248,04159,"AP Government",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208155,40004397,0.5,249,04160,"Principles of Democracy",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208156,40004397,0.5,250,04161,Civics,2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208157,40004397,0.5,257,04197,"Govt, Politics & Law—Ind Study",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208158,40004397,0.5,258,04198,"Govt, Politics & Law—Work Exp",2,Optional
30000254,"Participation in Government",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208159,40004397,0.5,259,04199,"Govt, Politics & Law—Other",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208120,40004396,2.5,202,04001,"World Geography",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208121,40004396,2.5,203,04002,"Particular Topics in Geography",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208122,40004396,2.5,204,04003,"IB Geography",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208123,40004396,2.5,205,04004,"AP Human Geography",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208124,40004396,2.5,206,04047,"Geography—Independent Study",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208125,40004396,2.5,207,04048,"Geography—Workplace Experience",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208126,40004396,2.5,208,04049,Geography—Other,2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208127,40004396,2.5,209,04051,"World History—Overview",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208128,40004396,2.5,210,04052,"World History and Geography",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208129,40004396,2.5,211,04052NF,"World History and Geography (New Framework)",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208130,40004396,2.5,212,04053,"Modern World History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208131,40004396,2.5,213,04054,"IB History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208132,40004396,2.5,214,04055,"Modern European History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208133,40004396,2.5,215,04056,"AP European History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208134,40004396,2.5,216,04057,"AP World History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208135,40004396,2.5,217,04058,"Ancient Civilizations",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208136,40004396,2.5,218,04059,"Medieval European History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208137,40004396,2.5,219,04060,"Ancient and Medieval History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208138,40004396,2.5,220,04061,"World Area Studies",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208139,40004396,2.5,221,04062,"World People Studies",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208140,40004396,2.5,222,04063,"Western Civilization",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208141,40004396,2.5,223,04064,"Contemporary World Issues",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208142,40004396,2.5,224,04065,"Partic Topic World History",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208143,40004396,2.5,225,04097,"World History—Independ Study",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208144,40004396,2.5,226,04098,"World History—Work Experience",2,Optional
30000254,"Global History and Geography",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208145,40004396,2.5,227,04099,"World History—Other",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208108,40004395,1.5,228,04101,"U.S. History—Comprehensive",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208109,40004395,1.5,229,04102,"Early U.S. History",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208110,40004395,1.5,230,04103,"Modern U.S. History",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208111,40004395,1.5,231,04104,"AP U.S. History",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208112,40004395,1.5,232,04105,"State-Specific Studies",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208113,40004395,1.5,233,04106,"Contemporary U.S. Issues",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208114,40004395,1.5,234,04107,"U.S. Ethnic Studies",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208115,40004395,1.5,235,04108,"U.S. Gender Studies",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208116,40004395,1.5,236,04109,"Partic Topic U.S. History",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208117,40004395,1.5,237,04147,"U.S. History—Independent Study",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208118,40004395,1.5,238,04148,"U.S. History—Work Experience",2,Optional
30000254,"U.S. History",1,"Credit Requirement",4,"Social Sciences and History",1,Must,208119,40004395,1.5,239,04149,"U.S. History—Other",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208032,40004394,1.5,126,03001,"Earth Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208033,40004394,1.5,127,03001L,"Regents Earth Science Lab",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208034,40004394,1.5,128,03002,Geology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208035,40004394,1.5,129,03003,"Environmental Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208036,40004394,1.5,130,03004,Astronomy,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208037,40004394,1.5,131,03005,"Marine Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208038,40004394,1.5,132,03006,Meteorology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208039,40004394,1.5,133,03007,"Physical Geography",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208040,40004394,1.5,134,03008,"Earth and Space Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208041,40004394,1.5,135,03009,"Particular Topics in Earth Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208042,40004394,1.5,136,03047,"Earth Science—Independ Study",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208043,40004394,1.5,137,03048,"Earth Science—Work Experience",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208044,40004394,1.5,138,03049,"Earth Science—Other",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208045,40004394,1.5,139,03051,Biology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208046,40004394,1.5,140,03051L,"Regents Biology Lab",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208047,40004394,1.5,141,03052,"Biology—Advanced Studies",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208048,40004394,1.5,142,03053,"Anatomy and Physiology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208049,40004394,1.5,143,03054,Anatomy,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208050,40004394,1.5,144,03055,Physiology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208051,40004394,1.5,145,03056,"AP Biology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208052,40004394,1.5,146,03057,"IB Biology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208053,40004394,1.5,147,03058,Botany,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208054,40004394,1.5,148,03059,Genetics,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208055,40004394,1.5,149,03060,Microbiology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208056,40004394,1.5,150,03061,Zoology,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208057,40004394,1.5,151,03062,"Conceptual Biology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208058,40004394,1.5,152,03063,"Particular Topics in Biology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208059,40004394,1.5,153,03065,"IB Sports, Exercise, and Health Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208060,40004394,1.5,154,03097,"Biology—Independent Study",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208061,40004394,1.5,155,03098,"Biology—Workplace Experience",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208062,40004394,1.5,156,03099,Biology—Other,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208063,40004394,1.5,157,03101,Chemistry,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208064,40004394,1.5,158,03101L,"Regents Chemistry Lab",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208065,40004394,1.5,159,03102,"Chemistry—Advanced Studies",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208066,40004394,1.5,160,03103,"Organic Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208067,40004394,1.5,161,03104,"Physical Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208068,40004394,1.5,162,03105,"Conceptual Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208069,40004394,1.5,163,03106,"AP Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208070,40004394,1.5,164,03107,"IB Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208071,40004394,1.5,165,03108,"Particular Topics in Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208072,40004394,1.5,166,03147,"Chemistry—Independent Study",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208073,40004394,1.5,167,03148,"Chemistry—Workplace Experience",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208074,40004394,1.5,168,03149,Chemistry—Other,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208075,40004394,1.5,169,03151,Physics,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208076,40004394,1.5,170,03151L,"Regents Physics Lab",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208077,40004394,1.5,171,03152,"Physics—Advanced Studies",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208078,40004394,1.5,172,03153,"Principles of Technology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208079,40004394,1.5,173,03156,"AP Physics C",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208080,40004394,1.5,174,03157,"IB Physics",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208081,40004394,1.5,175,03159,"Physical Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208082,40004394,1.5,176,03161,"Conceptual Physics",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208083,40004394,1.5,177,03162,"Particular Topics in Physics",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208084,40004394,1.5,178,03163,"AP Physics C: Ele. and Mag.",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208085,40004394,1.5,179,03164,"AP Physics C: Mechanics",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208086,40004394,1.5,180,03165,"AP Physics 1",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208087,40004394,1.5,181,03166,"AP Physics 2",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208088,40004394,1.5,182,03197,"Physics—Independent Study",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208089,40004394,1.5,183,03198,"Physics—Workplace Experience",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208090,40004394,1.5,184,03199,Physics—Other,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208091,40004394,1.5,185,03201,"Integrated Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208092,40004394,1.5,186,03202,"Unified Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208093,40004394,1.5,187,03203,"Applied Biology/Chemistry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208094,40004394,1.5,188,03204,"Technological Inquiry",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208095,40004394,1.5,189,03205,"Origins of Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208096,40004394,1.5,190,03206,"IB Design Technology",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208097,40004394,1.5,191,03207,"AP Environmental Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208098,40004394,1.5,192,03208,"IB Environmental Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208099,40004394,1.5,193,03209,Aerospace,2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208100,40004394,1.5,194,03210,"Science, Tech & Society",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208101,40004394,1.5,195,03211,"Technical Science",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208102,40004394,1.5,196,03212,"Scientific Research and Design",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208103,40004394,1.5,197,03994,"Life & Physical Sci—Prof Dev",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208104,40004394,1.5,198,03996,"Life and Physical Sciences—Supplemental",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208105,40004394,1.5,199,03997,"Life & Physical Sci—Ind Study",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208106,40004394,1.5,200,03998,"Life & Physical Sci—Work Exper",2,Optional
30000254,"Life Science or Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208107,40004394,1.5,201,03999,"Life & Physical Sci—Other",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207987,40004393,1.5,126,03001,"Earth Science",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207988,40004393,1.5,127,03001L,"Regents Earth Science Lab",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207989,40004393,1.5,128,03002,Geology,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207990,40004393,1.5,130,03004,Astronomy,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207991,40004393,1.5,132,03006,Meteorology,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207992,40004393,1.5,133,03007,"Physical Geography",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207993,40004393,1.5,134,03008,"Earth and Space Science",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207994,40004393,1.5,135,03009,"Particular Topics in Earth Science",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207995,40004393,1.5,136,03047,"Earth Science—Independ Study",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207996,40004393,1.5,137,03048,"Earth Science—Work Experience",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207997,40004393,1.5,138,03049,"Earth Science—Other",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207998,40004393,1.5,157,03101,Chemistry,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,207999,40004393,1.5,158,03101L,"Regents Chemistry Lab",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208000,40004393,1.5,159,03102,"Chemistry—Advanced Studies",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208001,40004393,1.5,160,03103,"Organic Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208002,40004393,1.5,161,03104,"Physical Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208003,40004393,1.5,162,03105,"Conceptual Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208004,40004393,1.5,163,03106,"AP Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208005,40004393,1.5,164,03107,"IB Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208006,40004393,1.5,165,03108,"Particular Topics in Chemistry",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208007,40004393,1.5,166,03147,"Chemistry—Independent Study",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208008,40004393,1.5,167,03148,"Chemistry—Workplace Experience",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208009,40004393,1.5,168,03149,Chemistry—Other,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208010,40004393,1.5,169,03151,Physics,2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208011,40004393,1.5,170,03151L,"Regents Physics Lab",2,Optional
30000254,"Physical Science",1,"Credit Requirement",3,"Life and Physical Sciences",1,Must,208012,40004393,1.5,171,03152,"Physics—Advanced Studies",2,Optional
